TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
290,156.7568359,321.1489258,332.0414429,332.0271912,310.4353943,310.4494629,790.3109131,1582.207153,76.79125214,76.79125214,17.96745682,35.93321228,0,0,297.7746582,82.45197296,-4.45117E-06,0,0,2578.913086,1397.358032,0,-5.41307E-07,81.5305481,11.80883884,11.80891228,29.28242493,58.56484985,29.75097275,29.75193214,0,0,0,345.6447449,0,7.92489624,13.60331249,13.61755371,0,1.034000039,0.906761765,50,0.099999994,4.354184151,0,0,0,0,0,0,0,0,-1.457338095,0.715462565,-6.149999619,-6.891875267,2.801591396,2.816253901,334.6272888,334.638092,334.638092,327.8945618,0,0,-5.41307E-07,0.0011,0.078667201,0.032999996,0.044,63630.46875,646124.4375,0.021269055,0,3.13927E-05,387.415802,6526.273926,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851756,0.047899749,0.047883753,0
300,156.4322968,321.1109314,331.8394165,331.8265076,310.5531616,310.565979,790.3110352,1582.206665,77.57171631,77.57172394,17.80701637,35.61261368,-0.006298528,0.006298528,297.5953369,82.00087738,2.57754E-06,0,0,2579.878174,1398.854614,0,-5.41307E-07,80.50852203,11.82419968,11.8242712,28.5231266,57.0462532,29.93168831,29.93263626,0,0,0,345.4779053,0,7.92489624,13.63850975,13.65139484,0,1.034000039,0.906761765,50,0.099999994,4.439680099,0,0,0,0,0,0,0,0,-1.451803684,0.715789437,-6.149999619,-6.886014462,2.76756072,2.780950546,334.4206543,334.430542,334.430542,327.7715454,0,0,-5.41307E-07,0.0011,0.081708319,0.032999996,0.044,66159.85938,669571.8125,0.021269055,0,3.13927E-05,400.7519836,6526.273926,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851764,0.047899734,0.047883745,0
310,156.0963898,321.0656128,331.7234802,331.7095337,310.5878296,310.6016541,790.3111572,1582.206421,77.36632538,77.36628723,18.44608116,36.89019394,99.50871277,198.9418945,297.4126587,81.54127502,-3.7677E-06,0,0,2580.863037,1396.535889,0,-5.41307E-07,79.58856964,11.80843544,11.80851173,29.42946053,58.81970978,30.78553581,30.78604507,0,0,0,345.307312,0,7.92489624,13.58384895,13.597785,0,1.034000039,0.906761765,50,0.099999994,4.522861004,0,0,0,0,0,0,0,0,-1.445213199,0.716098368,-6.149999619,-6.879114151,2.735327482,2.749173403,334.2241516,334.2344055,334.2344055,327.6515198,0,0,-5.41307E-07,0.0011,0.084465757,0.032999996,0.044,68686.73438,693016.1875,0.021269055,0.206862465,3.13927E-05,414.0881653,7809.32373,0.001588202,9.32471E-05,99.48356628,198.967041,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851767,0.047899727,0.047883742,0
320,155.7019653,320.9960938,331.7305603,331.71521,310.4844666,310.4997253,790.3112183,1582.206177,76.74208069,76.74205017,18.77793312,37.55365753,98.70471954,197.3339081,297.1983643,81.00213623,-2.86968E-06,0,0,2582.020264,1394.969604,0,-5.41307E-07,78.72744751,11.77627945,11.77636814,29.94087982,59.84159088,30.3988266,30.39947319,0,0,0,345.1063843,0,7.92489624,13.37582111,13.39118099,0,1.034000039,0.906761765,50,0.099999994,4.610446453,0,0,0,0,0,0,0,0,-1.435111403,0.716430783,-6.149999619,-6.86868,2.704728603,2.719428301,334.0124817,334.0233459,334.0233459,327.5116882,0,0,-5.41307E-07,0.0011,0.087115377,0.032999996,0.044,71211.08594,716458,0.021269055,0.211190522,3.13927E-05,427.4243469,9629.52832,0.00158302,9.50053E-05,98.67957306,197.3590546,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851771,0.047899719,0.047883738,0
330,155.2657166,320.9086914,331.7782898,331.7618103,310.3166504,310.3329468,790.3110352,1582.206055,76.14221191,76.14216614,19.10255623,38.20240021,97.93843842,195.7825165,296.9621582,80.40794373,4.53943E-06,0,0,2583.297852,1393.390015,0,-5.41307E-07,77.90609741,11.74483967,11.7449398,30.41066742,60.78025436,30.02086067,30.02164268,0,0,0,344.8839417,0,7.92489624,13.1056385,13.122118,0,1.034000039,0.906761765,50,0.099999994,4.702028275,0,0,0,0,0,0,0,0,-1.422426701,0.71678108,-6.149999619,-6.85564518,2.675623178,2.691056967,333.7895508,333.8009338,333.8009338,327.3571777,0,0,-5.41307E-07,0.0011,0.089794263,0.032999996,0.044,73732.9375,739896.9375,0.021269055,0.215491399,3.13927E-05,440.7605286,11435.2666,0.001578676,9.67763E-05,97.90702057,195.8139343,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851764,0.047899716,0.047883734,0
340,154.795639,320.8078918,331.8088989,331.7922668,310.1385193,310.1548462,790.310791,1582.206299,75.90841675,75.90841675,18.86240959,37.72233963,0,0,296.7076416,79.7677002,1.86957E-06,0,0,2584.67749,1394.284912,0,-5.41307E-07,77.11077881,11.72310829,11.72321892,29.75584793,59.51169586,28.74237633,28.74377441,0,0,0,344.6430359,0,7.92489624,12.8341341,12.85074902,0,1.034000039,0.906761765,50,0.099999994,4.797757626,0,0,0,0,0,0,0,0,-1.407824636,0.717147648,-6.149999619,-6.840677261,2.647885323,2.663584709,333.5566101,333.5682068,333.5682068,327.1902161,0,0,-5.41307E-07,0.0011,0.092626706,0.032999996,0.044,76252.25781,763333,0.021269055,0,3.13927E-05,454.0967102,12780.41113,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851749,0.047899723,0.047883734,0
350,154.3686676,320.725647,331.6485901,331.6340942,310.1381226,310.1523438,790.3110962,1582.206055,76.69402313,76.69402313,18.70010567,37.39792252,0,0,296.4767761,79.18688965,2.60575E-06,0,0,2585.932129,1395.641357,0,-5.41307E-07,76.29393005,11.73865032,11.73875999,28.9471283,57.89425659,28.92529106,28.92657852,0,0,0,344.4233398,0,7.92489624,12.77472591,12.78923893,0,1.034000039,0.906761765,50,0.099999994,4.89289856,0,0,0,0,0,0,0,0,-1.395934939,0.717490911,-6.149999619,-6.828444004,2.621405602,2.635368824,333.3399658,333.3502502,333.3502502,327.0398865,0,0,-5.41307E-07,0.0011,0.095868148,0.032999996,0.044,78769.07813,786766.25,0.021269055,0,3.13927E-05,467.4328918,12780.41113,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851767,0.047899719,0.047883734,0
360,153.9714203,320.6554565,331.4184265,331.4053345,310.2113037,310.2241211,790.3112793,1582.205566,77.46045685,77.46046448,18.54057121,37.07917404,-0.006298528,0.006298528,296.2631531,78.64949036,3.55255E-06,0,0,2587.094971,1397.002075,0,-5.41307E-07,75.52627563,11.75392437,11.75403118,28.16820335,56.33640671,29.10498238,29.10624123,0,0,0,344.2191467,0,7.92489624,12.80070019,12.81378841,0,1.034000039,0.906761765,50,0.099999994,4.984127998,0,0,0,0,0,0,0,0,-1.385800481,0.717802405,-6.149999619,-6.817997932,2.59608531,2.608852386,333.1430359,333.1524658,333.1524658,326.9056091,0,0,-5.41307E-07,0.0011,0.099149548,0.032999996,0.044,81283.39063,810196.6875,0.021269055,0,3.13927E-05,480.7690735,12780.41113,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851779,0.047899704,0.04788373,0
370,153.5831299,320.5867615,331.2314148,331.2178955,310.2507935,310.2638855,790.3113403,1582.206055,77.51358032,77.5135498,19.08185768,38.16109848,99.70025635,199.3249817,296.0570984,78.13108826,5.30676E-06,0,0,2588.219238,1395.139404,0,-5.41307E-07,74.82606506,11.74761772,11.74772549,28.81183434,57.58571243,30.07205391,30.07293129,0,0,0,344.0211792,0,7.92489624,12.78974819,12.80327702,0,1.034000039,0.906761765,50,0.099999994,5.072051525,0,0,0,0,0,0,0,0,-1.375894547,0.718091547,-6.149999619,-6.807802677,2.571836948,2.584665537,332.9594116,332.9689026,332.9689026,326.7799377,0,0,-5.41307E-07,0.0011,0.102189474,0.032999996,0.044,83795.21875,833624.375,0.021269055,0.247022629,3.13927E-05,494.1052551,13697.95703,0.001657539,0.000109441,99.67510223,199.3501282,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851782,0.047899719,0.047883742,0
380,153.1394653,320.4942627,331.1979675,331.1829529,310.1296692,310.1443481,790.3112793,1582.206543,76.8547821,76.85475159,19.4156723,38.82848358,98.85175323,197.6279755,295.8227234,77.54147339,2.12339E-07,0,0,2589.500732,1393.413574,0,-5.41307E-07,74.18386078,11.71525383,11.71537304,29.33193207,58.62493515,29.68243027,29.68344498,0,0,0,343.7949829,0,7.92489624,12.59701252,12.61203384,0,1.034000039,0.906761765,50,0.099999994,5.163955688,0,0,0,0,0,0,0,0,-1.362576842,0.71840322,-6.149999619,-6.794173241,2.548583031,2.562482357,332.7607422,332.7709961,332.7709961,326.6351318,0,0,-5.41307E-07,0.0011,0.104980074,0.032999996,0.044,86304.55469,857049.125,0.021269055,0.250859857,3.13927E-05,507.4414368,15521.24805,0.001653585,0.000111158,98.82660675,197.6531219,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851779,0.047899731,0.047883749,0
390,152.6565399,320.3849792,331.2158203,331.1997681,309.9385681,309.9542542,790.3115234,1582.206055,76.22171783,76.22168732,19.74183846,39.48057556,98.03645325,195.9973755,295.5688477,76.90280914,4.86386E-06,0,0,2590.89209,1391.681641,0,-5.41307E-07,73.56175232,11.68363762,11.68376923,29.81023407,59.58062363,29.30195045,29.30310249,0,0,0,343.5485535,0,7.92489624,12.33273029,12.34880257,0,1.034000039,0.906761765,50,0.099999994,5.260827541,0,0,0,0,0,0,0,0,-1.346872687,0.718736172,-6.149999619,-6.77813673,2.526252508,2.540993214,332.5487366,332.5596313,332.5596313,326.4752197,0,0,-5.41307E-07,0.0011,0.107799925,0.032999996,0.044,88811.36719,880471.0625,0.021269055,0.254685193,3.13927E-05,520.7775879,17329.27148,0.001650466,0.000112891,98.01130676,196.022522,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851793,0.047899719,0.047883745,0
400,152.1380463,320.2609558,331.2403259,331.2236938,309.7170715,309.7332764,790.3117676,1582.206543,75.82104492,75.82105255,19.55091858,39.09957886,0,0,295.2972107,76.21939087,-4.28018E-06,0,0,2592.384766,1392.138062,0,-5.41307E-07,72.96300507,11.65712547,11.65726662,29.28628159,58.57256317,27.96643639,27.96771049,0,0,0,343.2803345,0,7.92489624,12.04003239,12.0566473,0,1.034000039,0.906761765,50,0.099999994,5.362198353,0,0,0,0,0,0,0,0,-1.329093814,0.719087899,-6.149999619,-6.760005474,2.504782677,2.520311117,332.3248291,332.3363037,332.3363037,326.3014221,0,0,-5.41307E-07,0.0011,0.110738419,0.032999996,0.044,91315.71094,903890.375,0.021269055,0,3.13927E-05,534.1137695,18854.52734,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851808,0.047899734,0.04788376,0
410,151.6626892,320.1568604,331.0674744,331.053009,309.6807251,309.6948547,790.3114624,1582.206909,76.58866882,76.58866882,19.39037514,38.77779007,0,0,295.0474548,75.5911026,1.94384E-06,0,0,2593.759033,1393.374023,0,-5.41307E-07,72.3082962,11.67252636,11.67266846,28.47196388,56.94392776,28.14736748,28.14903641,0,0,0,343.020874,0,7.92489624,11.9533968,11.96787548,0,1.034000039,0.906761765,50,0.099999994,5.465154648,0,0,0,0,0,0,0,0,-1.314201236,0.719423473,-6.149999619,-6.744777679,2.484115839,2.497695923,332.1131897,332.12323,332.12323,326.1424866,0,0,-5.41307E-07,0.0011,0.11421904,0.032999996,0.044,93817.57031,927306.875,0.021269055,0,3.13927E-05,547.4499512,18854.52734,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851786,0.047899742,0.04788376,0
420,151.2522278,320.066925,330.8216858,330.8085327,309.7236938,309.7364502,790.3115845,1582.206909,77.33647156,77.33647919,19.23243141,38.46203613,-0.006298528,0.006298528,294.8151855,75.00674438,2.71782E-06,0,0,2594.943604,1394.619385,0,-5.41307E-07,71.69643402,11.68765354,11.68779373,27.69024086,55.38048172,28.3252697,28.3270092,0,0,0,342.7965088,0,7.92489624,11.97482681,11.98798275,0,1.034000039,0.906761765,50,0.099999994,5.559617996,0,0,0,0,0,0,0,0,-1.301355362,0.719725668,-6.149999619,-6.731629372,2.464200497,2.476560831,331.9222412,331.931366,331.931366,326.0012512,0,0,-5.41307E-07,0.0011,0.117739372,0.032999996,0.044,96316.9375,950720.4375,0.021269055,0,3.13927E-05,560.7861328,18854.52734,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851797,0.047899742,0.04788376,0
430,150.8611298,319.9838867,330.5895996,330.5764771,309.7663879,309.7790222,790.3115234,1582.206909,77.56111908,77.56108093,19.70271111,39.40241623,99.7572937,199.4579163,294.5964355,74.45646667,2.38808E-06,0,0,2590.652344,1393.072144,0,-5.41307E-07,71.13069153,11.68816185,11.68830204,28.15581322,56.2748909,29.37326431,29.37451172,0,0,0,342.5848389,0,7.92489624,11.99523926,12.00836182,0,1.034000039,0.906761765,50,0.099999994,5.650154114,0,0,0,0,0,0,0,0,-1.289521813,0.720002711,-6.149999619,-6.719518661,2.444988728,2.457018614,331.7465515,331.7554626,331.7554626,325.8721313,0,0,-5.41307E-07,0.0011,0.121065445,0.032999996,0.044,98813.82813,974131.375,0.021269055,0.287256837,3.13927E-05,574.1223145,19496.85352,0.001741287,0.000126601,99.73842621,199.4767914,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851793,0.047899742,0.04788376,0
440,150.4211426,319.877655,330.5244446,330.5096741,309.6411133,309.6554871,790.3116455,1582.207031,76.86856842,76.8685379,20.0379982,40.07247925,98.87159729,197.6676636,294.3521118,73.84172821,-4.18901E-06,0,0,2592.29834,1391.220215,0,-5.41307E-07,70.63095093,11.65564632,11.655797,28.69348907,57.34923553,28.98139381,28.98277855,0,0,0,342.3471985,0,7.92489624,11.82274723,11.83749771,0,1.034000039,0.906761765,50,0.099999994,5.743069172,0,0,0,0,0,0,0,0,-1.274404526,0.720299006,-6.149999619,-6.704105377,2.426438332,2.439756393,331.5575256,331.5673523,331.5673523,325.7253723,0,0,-5.41307E-07,0.0011,0.12398985,0.032999996,0.044,101308.25,997539.3125,0.021269055,0.290559471,3.13927E-05,587.4584961,21320.88477,0.001738287,0.000128246,98.84644318,197.6928101,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851801,0.047899745,0.047883764,0
450,149.9173126,319.7548523,330.5097656,330.493866,309.4501038,309.4655457,790.3115845,1582.207031,76.20337677,76.20334625,20.36520386,40.72669601,98.01490784,195.9542694,294.0899353,73.18222046,4.45471E-06,0,0,2594.161621,1389.36731,0,-5.41307E-07,70.13879395,11.62391186,11.62407207,29.1880188,58.33734131,28.59908676,28.60058022,0,0,0,342.0758057,0,7.92489624,11.56606102,11.58196354,0,1.034000039,0.906761765,50,0.099999994,5.845021725,0,0,0,0,0,0,0,0,-1.256966233,0.720619321,-6.149999619,-6.686346531,2.408509016,2.422756195,331.3534241,331.3639526,331.3639526,325.5626526,0,0,-5.41307E-07,0.0011,0.126943767,0.032999996,0.044,103800.2109,1020944.688,0.021269055,0.293868661,3.13927E-05,600.7946777,23128.87305,0.001736128,0.00012991,97.98975372,195.9794312,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851797,0.047899745,0.047883764,0
460,149.3727264,319.6200256,330.4813843,330.4653931,309.2512512,309.2668457,790.3115845,1582.206909,75.91189575,75.91189575,20.12772751,40.25170898,0,0,293.8136902,72.48725891,-3.96041E-06,0,0,2596.172852,1390.000488,0,-5.41307E-07,69.64889526,11.60189915,11.60206985,28.55670929,57.11341858,27.31638527,27.3184948,0,0,0,341.7800903,0,7.92489624,11.29872704,11.31469727,0,1.034000039,0.906761765,50,0.099999994,5.953988552,0,0,0,0,0,0,0,0,-1.237870932,0.720960021,-6.149999619,-6.666910648,2.39116478,2.40583396,331.1367798,331.147644,331.147644,325.3868713,0,0,-5.41307E-07,0.0011,0.130101904,0.032999996,0.044,106289.6797,1044347.25,0.021269055,0,3.13927E-05,614.1308594,24474.71094,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851797,0.047899742,0.04788376,0
470,148.8746796,319.5062866,330.2614441,330.2474365,309.2363586,309.2499084,790.3114624,1582.206787,76.65464783,76.65464783,19.96936607,39.93518448,0,0,293.5618286,71.85367584,1.10822E-06,0,0,2598.000977,1391.146851,0,-5.41307E-07,69.1138916,11.61706352,11.61723328,27.75563622,55.51127243,27.49485588,27.49685287,0,0,0,341.508728,0,7.92489624,11.24728775,11.2612915,0,1.034000039,0.906761765,50,0.099999994,6.06330204,0,0,0,0,0,0,0,0,-1.2218014,0.721279621,-6.149999619,-6.650521278,2.374373198,2.387353897,330.9350891,330.9447021,330.9447021,325.2281799,0,0,-5.41307E-07,0.0011,0.133820385,0.032999996,0.044,108776.6953,1067747,0.021269055,0,3.13927E-05,627.467041,24474.71094,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.04785179,0.047899738,0.047883756,0
480,148.4101105,319.4069519,329.9745178,329.9617615,309.2973633,309.3096619,790.3112793,1582.206787,77.37745667,77.37746429,19.81387329,39.62434006,-0.006298528,0.006298528,293.3285217,71.26676178,4.60236E-06,0,0,2599.69043,1392.30481,0,-5.41307E-07,68.60964203,11.63195515,11.63212299,26.98746109,53.97492218,27.66999435,27.67206192,0,0,0,341.2557678,0,7.92489624,11.28126431,11.29401302,0,1.034000039,0.906761765,50,0.099999994,6.167878151,0,0,0,0,0,0,0,0,-1.207792163,0.721568644,-6.149999619,-6.636223316,2.358103037,2.369935751,330.7524719,330.7612305,330.7612305,325.0863953,0,0,-5.41307E-07,0.0011,0.137578338,0.032999996,0.044,111261.2656,1091143.875,0.021269055,0,3.13927E-05,640.8032227,24474.71094,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851779,0.047899738,0.047883753,0
490,147.9643707,319.3138428,329.716217,329.7033691,309.3446655,309.3571167,790.3114624,1582.206909,77.50215149,77.5021286,20.31072998,40.61786652,99.68353271,199.310379,293.1074524,70.71057129,4.33563E-06,0,0,2601.287598,1390.52832,0,-5.41307E-07,68.1484375,11.62988281,11.63004971,27.52726173,55.0187912,28.68687248,28.68844795,0,0,0,341.0146484,0,7.92489624,11.29842186,11.31127262,0,1.034000039,0.906761765,50,0.099999994,6.26815033,0,0,0,0,0,0,0,0,-1.194687128,0.721834302,-6.149999619,-6.622852325,2.342326403,2.35400486,330.5839233,330.5925293,330.5925293,324.9558716,0,0,-5.41307E-07,0.0011,0.141064376,0.032999996,0.044,113743.375,1114538.125,0.021269055,0.327370197,3.13927E-05,654.1394043,25208.47852,0.001838696,0.000144625,99.66465759,199.3292389,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851786,0.047899742,0.04788376,0
500,147.4658203,319.1978455,329.6292114,329.6148071,309.2201233,309.2341919,790.3113403,1582.206909,76.77908325,76.77905273,20.64649582,41.28891373,98.75848389,197.4414215,292.861908,70.0928421,-2.14227E-06,0,0,2603.057129,1388.574829,0,-5.41307E-07,67.74155426,11.59730244,11.59748077,28.08363914,56.1305809,28.2938385,28.29553604,0,0,0,340.7452087,0,7.92489624,11.11599445,11.13040543,0,1.034000039,0.906761765,50,0.099999994,6.372313976,0,0,0,0,0,0,0,0,-1.178393841,0.722121775,-6.149999619,-6.606272221,2.327017546,2.339950085,330.4004822,330.4100342,330.4100342,324.8070068,0,0,-5.41307E-07,0.0011,0.144116074,0.032999996,0.044,116223.0313,1137929.625,0.021269055,0.330106646,3.13927E-05,667.4755859,27030.77344,0.001836405,0.000146168,98.73332977,197.4665833,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851782,0.047899742,0.047883756,0
510,146.9299622,319.06604,329.5994568,329.5839844,309.0237427,309.0388794,790.3113403,1582.206665,76.08501434,76.0849762,20.97386742,41.94346619,97.86456299,195.6536102,292.5995789,69.43289948,3.88049E-06,0,0,2604.943115,1386.625854,0,-5.41307E-07,67.33856201,11.56553555,11.56572247,28.59600449,57.15433884,27.91075706,27.91256523,0,0,0,340.4554138,0,7.92489624,10.85595036,10.87141323,0,1.034000039,0.906761765,50,0.099999994,6.483157635,0,0,0,0,0,0,0,0,-1.159925342,0.72243315,-6.149999619,-6.587492466,2.312151909,2.326029778,330.2021179,330.2123413,330.2123413,324.6426697,0,0,-5.41307E-07,0.0011,0.147197708,0.032999996,0.044,118700.2422,1161318.375,0.021269055,0.332870781,3.13927E-05,680.8117676,28836.32031,0.001834972,0.000147737,97.8394165,195.6787567,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851782,0.047899734,0.047883753,0
520,146.3751221,318.9283447,329.5235596,329.5085144,308.8547363,308.8693237,790.3111572,1582.207031,76.04511261,76.04511261,20.64178085,41.27950668,0,0,292.3283081,68.75046539,-3.72561E-06,0,0,2606.888428,1387.758057,0,-5.41307E-07,66.91364288,11.55265045,11.55284405,27.73652267,55.47304535,26.73705482,26.73933792,0,0,0,340.153595,0,7.92489624,10.63001919,10.64507389,0,1.034000039,0.906761765,50,0.099999994,6.600963116,0,0,0,0,0,0,0,0,-1.140680552,0.722761869,-6.149999619,-6.567918777,2.297707319,2.311352015,329.9935303,330.0036011,330.0036011,324.4690857,0,0,-5.41307E-07,0.0011,0.150672182,0.032999996,0.044,121174.9922,1184704.125,0.021269055,0,3.13927E-05,694.1479492,29822.47461,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851767,0.047899745,0.047883753,0
530,145.8695526,318.8121643,329.2806702,329.2673645,308.850769,308.863678,790.3112793,1582.206665,76.7602005,76.76020813,20.48623085,40.96869659,-0.006298528,0.006298528,292.0826416,68.13246155,7.73069E-07,0,0,2608.645508,1388.835083,0,-5.41307E-07,66.46657562,11.56754208,11.56773567,26.95845032,53.91690063,26.91225815,26.91452789,0,0,0,339.8783264,0,7.92489624,10.59763622,10.61096191,0,1.034000039,0.906761765,50,0.099999994,6.716450214,0,0,0,0,0,0,0,0,-1.124485016,0.723062515,-6.149999619,-6.551422119,2.283662796,2.295909405,329.8036804,329.8127441,329.8127441,324.3151855,0,0,-5.41307E-07,0.0011,0.154627129,0.032999996,0.044,123647.2891,1208087.5,0.021269055,0,3.13927E-05,707.4841309,29822.47461,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851779,0.047899734,0.047883753,0
540,145.3970795,318.7102966,328.9819336,328.9696655,308.9143066,308.9259644,790.3114624,1582.206177,77.45553589,77.45554352,20.33360672,40.66334152,-0.006298528,0.006298528,291.8545837,67.55873871,2.89229E-07,0,0,2610.273438,1389.924438,0,-5.41307E-07,66.0391922,11.58216858,11.58235836,26.21307755,52.42615509,27.08426285,27.08659172,0,0,0,339.6210632,0,7.92489624,10.6391058,10.65138149,0,1.034000039,0.906761765,50,0.099999994,6.82747364,0,0,0,0,0,0,0,0,-1.110314488,0.723335445,-6.149999619,-6.536978722,2.269999504,2.281146526,329.6312256,329.6394653,329.6394653,324.1772461,0,0,-5.41307E-07,0.0011,0.158621415,0.032999996,0.044,126117.1797,1231467.875,0.021269055,0,3.13927E-05,720.8203125,29822.47461,0.000168947,1.69194E-05,0,0,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851786,0.047899719,0.047883745,0
550,144.9428253,318.6136475,328.7280579,328.7155457,308.9492493,308.9613037,790.3115234,1582.205933,77.47718048,77.47714996,20.85764313,41.71105576,99.65359497,199.2505035,291.6376953,67.01307678,3.61306E-06,0,0,2611.815918,1387.94104,0,-5.41307E-07,65.65485382,11.57748127,11.57767105,26.83367348,53.63320923,28.07003593,28.07196999,0,0,0,339.3753052,0,7.92489624,10.64724445,10.65975666,0,1.034000039,0.906761765,50,0.099999994,6.933411121,0,0,0,0,0,0,0,0,-1.096896291,0.7235865,-6.149999619,-6.523309708,2.256699085,2.267870665,329.4718323,329.480072,329.480072,324.0496216,0,0,-5.41307E-07,0.0011,0.162252009,0.032999996,0.044,128584.6094,1254845.625,0.021269055,0.368066818,3.13927E-05,734.1564941,30647.98633,0.001953276,0.000163762,99.63471985,199.2693787,23.70000076,0,0,1600,0,50,0,0,0,50,50,200,0.047851793,0.047899712,0.047883742,0
